"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 14, 2008","59.12","57.35","61.09","56.22","12.35M","3.43%"
"Dec 07, 2008","57.16","57.51","58.34","55.04","6.96M","1.85%"
"Nov 30, 2008","56.12","57.64","58.52","53.70","24.19M","-2.42%"
"Nov 23, 2008","57.51","56.68","58.27","55.21","8.51M","1.66%"
"Nov 16, 2008","56.57","56.68","57.58","52.72","10.83M","0.27%"
"Nov 09, 2008","56.42","58.67","59.00","54.79","11.39M","-2.62%"
"Nov 02, 2008","57.94","53.04","58.32","51.28","12.31M","13.59%"
"Oct 26, 2008","51.01","52.04","56.48","43.77","11.76M","-3.34%"
"Oct 19, 2008","52.77","52.74","58.90","50.05","14.79M","0.40%"
"Oct 12, 2008","52.56","54.69","57.98","50.38","14.61M","-3.17%"
"Oct 05, 2008","54.28","62.63","63.31","51.05","32.46M","-14.05%"
"Sep 28, 2008","63.15","64.07","65.86","60.69","11.55M","-0.91%"
"Sep 21, 2008","63.73","64.61","66.31","60.88","26.39M","0.63%"
"Sep 14, 2008","63.33","61.99","64.80","59.04","13.75M","-0.13%"
"Sep 07, 2008","63.41","63.63","65.96","60.36","10.24M","0.89%"
"Aug 31, 2008","62.85","62.40","65.35","61.17","5.29M","0.53%"
"Aug 24, 2008","62.52","61.06","62.90","60.16","5.77M","3.58%"
"Aug 17, 2008","60.36","63.35","64.34","59.62","8.36M","-4.72%"
"Aug 10, 2008","63.35","63.81","65.73","62.98","5.70M","0.22%"
"Aug 03, 2008","63.21","62.32","64.61","61.32","9.51M","1.59%"
"Jul 27, 2008","62.22","63.15","64.12","58.52","21.85M","-0.56%"
"Jul 20, 2008","62.57","59.00","65.30","58.01","20.91M","7.01%"
"Jul 13, 2008","58.47","58.17","59.24","52.21","11.68M","1.11%"
"Jul 06, 2008","57.83","57.18","61.47","55.85","7.19M","2.14%"
"Jun 29, 2008","56.62","60.33","62.93","55.54","12.25M","-7.15%"
"Jun 22, 2008","60.98","67.95","67.95","60.64","13.45M","-7.41%"
"Jun 15, 2008","65.86","68.63","68.73","64.31","10.91M","0.63%"
"Jun 08, 2008","65.45","68.95","70.77","64.52","21.86M","-7.36%"
"Jun 01, 2008","70.65","71.93","74.42","70.07","6.71M","-2.08%"
"May 25, 2008","72.15","69.28","74.25","66.84","17.98M","1.91%"
"May 18, 2008","70.80","75.53","77.04","70.21","11.01M","-5.89%"
"May 11, 2008","75.23","71.90","75.91","71.35","10.79M","3.97%"
"May 04, 2008","72.36","72.44","76.16","70.27","13.01M","-1.11%"
"Apr 27, 2008","73.17","70.92","74.57","69.71","12.41M","3.76%"
"Apr 20, 2008","70.52","70.44","71.77","68.62","9.37M","0.80%"
"Apr 13, 2008","69.96","66.98","70.57","66.98","6.54M","3.38%"
"Apr 06, 2008","67.67","66.96","70.94","66.68","13.50M","1.67%"
"Mar 30, 2008","66.56","67.95","71.93","66.03","14.81M","-2.66%"
"Mar 23, 2008","68.38","62.82","68.85","62.48","13.75M","10.08%"
"Mar 16, 2008","62.12","62.32","63.25","59.87","10.46M","-2.37%"
"Mar 09, 2008","63.63","62.32","65.27","60.20","15.94M","0.63%"
"Mar 02, 2008","63.23","65.77","65.77","60.43","24.21M","-5.64%"
"Feb 24, 2008","67.01","67.29","68.62","65.50","28.35M","1.03%"
"Feb 17, 2008","66.33","67.62","70.34","65.82","14.67M","-1.43%"
"Feb 10, 2008","67.29","65.70","67.59","60.01","14.33M","3.08%"
"Feb 03, 2008","65.28","69.28","70.21","63.15","10.86M","-3.86%"
"Jan 27, 2008","67.90","62.98","68.65","62.52","12.17M","3.35%"
"Jan 20, 2008","65.70","70.60","70.60","56.43","29.27M","-6.77%"
"Jan 13, 2008","70.47","73.92","76.17","66.63","18.53M","-4.47%"
"Jan 06, 2008","73.77","72.78","79.36","71.00","44.36M","1.36%"
"Dec 30, 2007","72.78","68.95","75.25","68.75","47.13M","6.84%"
"Dec 23, 2007","68.12","65.63","68.53","65.35","15.64M","4.64%"
"Dec 16, 2007","65.10","66.98","68.55","62.98","14.65M","-2.09%"
"Dec 09, 2007","66.49","62.98","67.62","61.09","23.39M","6.18%"
"Dec 02, 2007","62.62","62.98","65.70","61.51","8.76M","0.16%"
"Nov 25, 2007","62.52","61.66","64.27","61.07","9.80M","2.42%"
"Nov 18, 2007","61.04","68.95","70.22","60.00","19.82M","-10.24%"
"Nov 11, 2007","68.00","55.06","68.95","54.69","27.05M","21.45%"
"Nov 04, 2007","55.99","58.12","59.24","55.22","9.10M","-3.66%"
"Oct 28, 2007","58.12","61.22","61.22","55.21","12.33M","-3.02%"
"Oct 21, 2007","59.93","57.01","63.23","57.01","25.25M","3.36%"
"Oct 14, 2007","57.98","60.83","62.78","56.38","21.82M","-5.66%"
"Oct 07, 2007","61.46","59.00","63.15","57.71","20.19M","3.73%"
"Sep 30, 2007","59.25","62.88","63.68","58.89","10.31M","-5.77%"
"Sep 23, 2007","62.88","63.61","63.98","60.74","11.14M","-0.58%"
"Sep 16, 2007","63.25","60.01","64.61","59.33","23.43M","5.80%"
"Sep 09, 2007","59.78","58.95","62.62","58.04","17.50M","1.41%"
"Sep 02, 2007","58.95","56.65","59.96","56.35","10.59M","4.28%"
"Aug 26, 2007","56.53","53.87","57.01","53.70","24.24M","5.33%"
"Aug 19, 2007","53.67","53.04","54.03","50.29","20.73M","5.59%"
"Aug 12, 2007","50.83","54.59","54.99","50.47","15.89M","-6.13%"
"Aug 05, 2007","54.15","55.66","57.98","51.81","18.93M","-3.54%"
"Jul 29, 2007","56.14","56.68","58.01","51.31","23.75M","-1.42%"
"Jul 22, 2007","56.95","51.38","59.67","50.38","48.32M","11.32%"
"Jul 15, 2007","51.16","51.53","52.21","50.63","14.03M","-0.91%"
"Jul 08, 2007","51.63","51.54","52.21","50.30","26.41M","0.17%"
"Jul 01, 2007","51.54","51.28","52.71","50.96","7.05M","0.51%"
"Jun 24, 2007","51.28","50.73","52.01","50.68","6.86M","0.43%"
"Jun 17, 2007","51.06","51.00","51.68","50.52","16.17M","1.15%"
"Jun 10, 2007","50.48","50.55","51.64","50.10","12.77M","1.06%"
"Jun 03, 2007","49.95","53.53","54.86","49.72","17.20M","-6.67%"
"May 27, 2007","53.52","55.64","56.33","53.09","27.05M","-3.15%"
"May 20, 2007","55.26","55.85","57.01","54.36","11.62M","-0.18%"
"May 13, 2007","55.36","54.11","55.62","52.87","8.45M","3.05%"
"May 06, 2007","53.72","53.78","55.36","52.44","19.10M","0.64%"
"Apr 29, 2007","53.38","53.53","54.03","51.93","5.16M","0.21%"
"Apr 22, 2007","53.27","53.87","54.36","51.33","25.20M","0.06%"
"Apr 15, 2007","53.24","51.79","53.77","51.25","19.02M","4.84%"
"Apr 08, 2007","50.78","49.39","53.90","49.22","20.30M","3.44%"
"Apr 01, 2007","49.09","49.06","50.35","48.45","8.38M","-1.52%"
"Mar 25, 2007","49.85","48.33","50.63","46.46","15.26M","4.29%"
"Mar 18, 2007","47.80","49.06","57.35","46.46","36.11M","-0.54%"
"Mar 11, 2007","48.06","51.84","52.01","46.74","39.24M","-6.06%"
"Mar 04, 2007","51.16","54.46","55.16","50.67","32.86M","-7.34%"
"Feb 25, 2007","55.21","55.03","59.63","52.04","33.04M","0.27%"
"Feb 18, 2007","55.06","58.04","58.59","54.71","9.43M","-4.46%"
"Feb 11, 2007","57.63","58.80","58.80","56.20","9.62M","-1.42%"
"Feb 04, 2007","58.46","58.84","59.20","57.35","7.24M","0.15%"
"Jan 28, 2007","58.37","59.00","59.22","56.24","8.46M","-1.32%"
"Jan 21, 2007","59.15","58.03","59.87","57.53","13.41M","1.70%"
"Jan 14, 2007","58.16","57.28","58.34","55.52","15.95M","2.39%"
"Jan 07, 2007","56.80","54.69","57.01","53.14","16.08M","3.54%"
"Dec 31, 2006","54.86","58.97","59.14","54.73","16.84M","-5.93%"
"Dec 24, 2006","58.32","57.01","59.47","56.60","6.99M","3.70%"
"Dec 17, 2006","56.24","58.26","58.32","55.44","14.63M","-2.83%"
"Dec 10, 2006","57.88","61.03","61.47","55.36","14.33M","-5.59%"
"Dec 03, 2006","61.31","61.99","63.64","61.03","9.73M","-1.56%"
"Nov 26, 2006","62.28","59.93","62.62","58.75","15.56M","4.73%"
"Nov 19, 2006","59.47","61.32","61.59","57.68","17.42M","-1.34%"
"Nov 12, 2006","60.28","62.35","62.35","60.06","12.89M","-2.24%"
"Nov 05, 2006","61.66","62.58","63.98","61.12","15.63M","-0.63%"
"Oct 29, 2006","62.05","62.48","63.73","61.74","11.03M","-0.32%"
"Oct 22, 2006","62.25","63.64","63.64","60.30","8.30M","0.99%"
"Oct 15, 2006","61.64","63.31","65.12","61.16","16.89M","-1.61%"
"Oct 08, 2006","62.65","61.31","63.31","60.66","13.30M","2.34%"
"Oct 01, 2006","61.22","62.12","62.95","60.93","10.20M","-1.58%"
"Sep 24, 2006","62.20","62.65","62.65","59.96","20.54M","-0.03%"
"Sep 17, 2006","62.22","60.83","63.33","60.00","15.39M","2.93%"
"Sep 10, 2006","60.45","62.88","62.98","58.37","14.72M","-3.05%"
"Sep 03, 2006","62.35","63.31","63.73","61.32","12.98M","-0.80%"
"Aug 27, 2006","62.85","60.00","63.96","59.50","22.97M","5.10%"
"Aug 20, 2006","59.80","59.80","61.29","58.56","10.55M","0.22%"
"Aug 13, 2006","59.67","58.66","60.49","58.37","10.81M","2.51%"
"Aug 06, 2006","58.21","56.09","59.63","55.31","15.91M","4.47%"
"Jul 30, 2006","55.72","55.34","58.17","54.79","19.20M","1.85%"
"Jul 23, 2006","54.71","55.36","56.62","53.47","26.47M","-1.28%"
"Jul 16, 2006","55.42","58.46","58.61","55.06","21.09M","-5.20%"
"Jul 09, 2006","58.46","58.34","60.74","56.72","19.81M","0.60%"
"Jul 02, 2006","58.11","60.66","62.32","57.74","21.00M","-3.81%"
"Jun 25, 2006","60.41","57.35","60.96","54.53","36.70M","6.54%"
"Jun 18, 2006","56.70","54.69","57.98","53.04","27.57M","4.65%"
"Jun 11, 2006","54.18","53.37","55.56","47.73","40.40M","1.84%"
"Jun 04, 2006","53.20","55.69","55.69","46.54","51.66M","-2.39%"
"May 28, 2006","54.50","61.32","61.64","51.93","43.17M","-10.27%"
"May 21, 2006","60.74","60.66","64.64","50.42","36.49M","1.44%"
"May 14, 2006","59.88","66.96","68.28","59.19","29.34M","-10.17%"
"May 07, 2006","66.66","69.31","69.76","65.80","14.41M","-3.55%"
"Apr 30, 2006","69.11","67.94","70.51","67.82","20.37M","3.64%"
"Apr 23, 2006","66.68","66.96","68.52","63.31","24.85M","0.56%"
